lat,lng,population,Location
40.1723,-87.0725,263,"Wingate, IN"
38.288,-86.066,151,"Crandall, IN"
38.2265,-86.8626,2205,"Ferdinand, IN"
37.9364,-87.8955,6813,"Mount Vernon, IN"
39.6017,-87.4264,269,"Shepardsville, IN"
38.0441,-87.7146,663,"Parkers Settlement, IN"
41.5866,-87.1792,36672,"Portage, IN"
41.574,-85.8304,33220,"Goshen, IN"
40.4433,-86.9238,46269,"West Lafayette, IN"
39.7615,-86.8116,749,"Bainbridge, IN"
39.1185,-86.9793,1414,"Worthington, IN"
40.6878,-85.4249,1211,"Warren, IN"
38.7946,-85.8397,1564,"Crothersville, IN"
40.8664,-87.3653,969,"Brook, IN"
40.6677,-86.7236,136,"Yeoman, IN"
38.6592,-87.1721,13117,"Washington, IN"
39.637,-86.6342,331,"Stilesville, IN"
38.3009,-86.9625,5562,"Huntingburg, IN"
40.7651,-87.1552,1164,"Remington, IN"
38.0318,-86.0856,51,"Laconia, IN"
41.6229,-87.1932,1094,"Ogden Dunes, IN"
39.4654,-87.3763,92722,"Terre Haute, IN"
40.8816,-85.5054,17886,"Huntington, IN"
41.0803,-86.8905,573,"Medaryville, IN"
39.9285,-86.6263,931,"Jamestown, IN"
41.4033,-85.6141,503,"Cromwell, IN"
38.2351,-85.9859,569,"Lanesville, IN"
39.1136,-85.0885,611,"Moores Hill, IN"
41.4169,-86.4827,1521,"Koontz Lake, IN"
40.1895,-85.1273,1261,"Farmland, IN"
39.9509,-85.4869,142,"Cadiz, IN"
38.7417,-85.8118,4120,"Austin, IN"
39.9665,-87.2786,484,"Kingman, IN"
37.9881,-87.5341,232285,"Evansville, IN"
38.2958,-85.9628,3261,"Georgetown, IN"
38.9477,-85.8912,23031,"Seymour, IN"
41.2379,-86.2521,1637,"Argos, IN"
39.5617,-86.0996,6092,"New Whiteland, IN"
40.6695,-85.8319,520,"Somerset, IN"
38.2462,-87.038,624,"Holland, IN"
41.5381,-86.9055,5753,"Westville, IN"
40.1128,-87.2566,2074,"Veedersburg, IN"
38.252,-87.391,104,"Mackey, IN"
40.0532,-87.436,433,"Perrysville, IN"
38.4699,-85.9491,922,"Borden, IN"
41.5326,-86.4279,1932,"North Liberty, IN"
41.7388,-84.8391,340,"Clear Lake, IN"
39.8661,-86.1623,47,"North Crows Nest, IN"
41.6448,-87.096,181,"Dune Acres, IN"
38.8022,-86.9622,24,"Raglesville, IN"
40.5188,-86.7125,325,"Colburn, IN"
39.0357,-87.1587,5636,"Linton, IN"
38.665,-87.0473,348,"Montgomery, IN"
39.5232,-87.1243,8078,"Brazil, IN"
38.1211,-86.4195,54,"Alton, IN"
38.8967,-87.1849,407,"Sandborn, IN"
39.2974,-85.2139,7831,"Batesville, IN"
38.8925,-86.5252,1160,"Oolitic, IN"
40.6171,-87.3185,2274,"Fowler, IN"
39.8028,-85.4367,171,"Dunreith, IN"
39.583,-87.4646,419,"New Goshen, IN"
40.5772,-86.1913,1268,"Galveston, IN"
40.06,-85.2383,130,"Blountsville, IN"
41.3792,-86.5832,764,"Hamlet, IN"
40.7589,-87.042,977,"Wolcott, IN"
40.047,-85.3926,141,"Springport, IN"
38.3552,-87.5784,8602,"Princeton, IN"
41.1934,-87.3427,465,"Shelby, IN"
41.2993,-86.1168,1767,"Bourbon, IN"
39.2993,-85.766,2180,"Hope, IN"
40.4199,-86.5955,1627,"Rossville, IN"
40.1248,-86.0244,4862,"Cicero, IN"
40.8642,-86.8787,1752,"Monon, IN"
39.7255,-85.8961,2370,"New Palestine, IN"
39.3387,-85.2039,654,"Oldenburg, IN"
40.2799,-86.518,16079,"Frankfort, IN"
40.8034,-85.8301,9877,"Wabash, IN"
40.5748,-85.8233,78,"Mier, IN"
41.3694,-87.438,12470,"Cedar Lake, IN"
40.9854,-86.8836,808,"Francesville, IN"
40.3818,-84.8659,154,"Salamonia, IN"
38.4565,-87.0959,426,"Otwell, IN"
39.7599,-86.391,17568,"Avon, IN"
38.8204,-86.8927,165,"Burns City, IN"
41.2157,-85.1715,6729,"Huntertown, IN"
41.174,-86.0382,973,"Mentone, IN"
41.7184,-85.8227,1683,"Bristol, IN"
41.5484,-87.4588,22585,"Highland, IN"
40.1995,-84.8206,5257,"Union City, IN"
39.5412,-86.2004,7457,"Bargersville, IN"
39.9589,-85.9665,91832,"Fishers, IN"
40.2134,-86.0264,748,"Atlanta, IN"
38.6048,-86.0977,6391,"Salem, IN"
40.322,-85.359,1741,"Eaton, IN"
40.5173,-87.3759,756,"Boswell, IN"
39.7292,-86.9296,643,"Van Bibber Lake, IN"
40.5687,-85.7663,1164,"Sweetser, IN"
40.8274,-85.3393,1084,"Markle, IN"
38.6993,-85.9045,188,"Little York, IN"
38.3381,-85.6558,836,"Utica, IN"
41.487,-87.4444,28633,"Schererville, IN"
39.6821,-87.4143,1312,"Fairview Park, IN"
41.5214,-85.0614,975,"Ashley, IN"
38.3408,-86.4592,629,"English, IN"
41.5409,-84.9204,1547,"Hamilton, IN"
39.8566,-86.1691,78,"Crows Nest, IN"
39.0262,-86.9373,2413,"Bloomfield, IN"
39.502,-85.188,499,"Laurel, IN"
41.5279,-87.424,16152,"Griffith, IN"
40.172,-84.9765,4761,"Winchester, IN"
40.6946,-86.1952,98,"Onward, IN"
38.8128,-87.2512,295,"Edwardsport, IN"
41.291,-86.621,3171,"Knox, IN"
38.0815,-87.1187,302,"Tennyson, IN"
39.2669,-85.6992,393,"Hartsville, IN"
39.9001,-86.1502,423,"Williams Creek, IN"
39.5713,-87.2434,360,"Fontanet, IN"
38.7467,-87.3241,236,"Ragsdale, IN"
40.7637,-87.2952,1013,"Goodland, IN"
39.8787,-85.4638,138,"Greensboro, IN"
38.4458,-86.7978,173,"Dubois, IN"
38.8662,-85.2996,89,"Canaan, IN"
40.6099,-86.5392,607,"Camden, IN"
40.4495,-87.2534,202,"Pine Village, IN"
41.5469,-87.504,22717,"Munster, IN"
41.2166,-85.8106,5149,"Winona Lake, IN"
39.5253,-87.0891,766,"Knightsville, IN"
39.1772,-85.5751,1436,"Westport, IN"
40.2044,-87.1482,249,"Newtown, IN"
38.4892,-85.7679,941,"Memphis, IN"
40.0488,-84.9424,1042,"Lynn, IN"
39.3897,-87.3002,220,"Riley, IN"
41.4451,-85.9942,7135,"Nappanee, IN"
40.4185,-86.2731,1094,"Russiaville, IN"
39.6226,-87.4554,344,"Universal, IN"
41.1793,-85.6239,284,"Larwill, IN"
38.4081,-86.1086,941,"Palmyra, IN"
38.3378,-87.3493,2490,"Oakland City, IN"
39.4633,-87.424,13,"Dresser, IN"
38.3331,-87.4475,468,"Francisco, IN"
38.314,-86.1,555,"New Salisbury, IN"
41.7018,-86.4917,3697,"New Carlisle, IN"
39.6038,-86.3674,9641,"Mooresville, IN"
40.0333,-86.1532,39493,"Westfield, IN"
42.1225,-94.7837,173,"Lidderdale, IA"
42.8916,-95.1488,767,"Sioux Rapids, IA"
42.9648,-92.8683,290,"Marble Rock, IA"
43.0167,-95.0367,48,"Gillett Grove, IA"
41.2139,-91.5367,269,"Crawfordsville, IA"
42.1494,-91.6209,699,"Alburnett, IA"
42.3616,-94.2955,356,"Callender, IA"
40.981,-95.1029,637,"Stanton, IA"
42.6201,-91.7295,164,"Aurora, IA"
42.4561,-94.4559,61,"Knierim, IA"
43.0749,-94.0892,42,"Sexton, IA"
41.227,-93.9295,130,"East Peru, IA"
41.9281,-91.7791,2631,"Fairfax, IA"
41.8452,-94.307,217,"Jamaica, IA"
43.1814,-95.6553,1384,"Sanborn, IA"
42.5756,-95.7202,229,"Washta, IA"
43.1864,-93.6076,0,"Miller, IA"
43.0266,-94.5272,44,"Rodman, IA"
40.9176,-92.2177,915,"Eldon, IA"
40.7141,-94.2376,1666,"Mount Ayr, IA"
43.2863,-95.6087,201,"Melvin, IA"
42.9749,-96.3216,601,"Ireton, IA"
41.7263,-95.4754,209,"Panama, IA"
43.1895,-96.1339,2309,"Hull, IA"
40.9232,-91.401,1857,"New London, IA"
42.9269,-91.3879,101,"St. Olaf, IA"
43.1014,-92.0463,54,"Jackson Junction, IA"
41.9669,-93.8176,135,"Luther, IA"
43.4391,-92.784,472,"Stacyville, IA"
42.1593,-94.0183,170,"Pilot Mound, IA"
41.2901,-91.5545,580,"Ainsworth, IA"
41.4516,-95.6175,866,"Neola, IA"
41.018,-95.7995,470,"Pacific Junction, IA"
41.4874,-91.7018,2544,"Kalona, IA"
41.2057,-92.8843,414,"Bussey, IA"
43.0513,-91.3912,1488,"Monona, IA"
41.9179,-94.9413,338,"Templeton, IA"
43.0634,-94.4251,484,"Whittemore, IA"
42.0208,-95.966,64,"Turin, IA"
41.1414,-95.6953,155,"Mineola, IA"
41.2343,-95.1392,963,"Griswold, IA"
42.492,-92.3522,112060,"Waterloo, IA"
43.0524,-92.9477,825,"Rockford, IA"
43.3742,-95.1744,346,"Wahpeton, IA"
42.3898,-93.728,195,"Kamrar, IA"
42.3975,-96.3516,4706,"Sergeant Bluff, IA"
40.7679,-91.5165,126,"St. Paul, IA"
41.6776,-93.7946,12742,"Grimes, IA"
41.7399,-90.9738,389,"Bennett, IA"
42.465,-95.6757,216,"Cushing, IA"
40.7011,-91.8005,411,"Bonaparte, IA"
42.9855,-95.875,307,"Granville, IA"
40.8374,-91.7125,178,"Hillsboro, IA"
41.7008,-93.0794,169,"Lambs Grove, IA"
41.3651,-91.9533,955,"Keota, IA"
42.7518,-92.7957,995,"Allison, IA"
41.5222,-94.4043,348,"Menlo, IA"
41.0413,-93.9489,726,"Murray, IA"
42.9394,-94.6832,265,"Mallard, IA"
41.5898,-91.0271,2821,"Wilton, IA"
41.5905,-94.1963,795,"Redfield, IA"
42.669,-92.3342,1838,"Denver, IA"
40.8405,-94.1088,42,"Ellston, IA"
41.0176,-93.3095,3714,"Chariton, IA"
42.7578,-93.1041,94,"Hansell, IA"
41.9054,-92.1804,94,"Luzerne, IA"
41.8082,-96.0274,164,"Little Sioux, IA"
40.6068,-94.3863,80,"Redding, IA"
43.0594,-91.4557,275,"Luana, IA"
42.5195,-92.4534,41570,"Cedar Falls, IA"
42.4477,-90.8448,1699,"Peosta, IA"
40.8784,-93.5924,14,"Le Roy, IA"
41.4521,-92.0905,205,"South English, IA"
41.8227,-90.5448,4547,"DeWitt, IA"
40.8017,-92.8871,83,"Rathbun, IA"
42.0067,-92.7749,936,"Le Grand, IA"
41.6915,-90.6746,368,"Donahue, IA"
41.1772,-91.1881,2023,"Wapello, IA"
43.3093,-96.4351,828,"Inwood, IA"
42.2783,-91.5304,673,"Coggon, IA"
42.4621,-91.903,5824,"Independence, IA"
41.8857,-91.0578,970,"Clarence, IA"
41.5725,-91.2621,3709,"West Liberty, IA"
42.0757,-95.1013,293,"Westside, IA"
42.6372,-90.87,67,"Balltown, IA"
41.2855,-92.5371,84,"Keomah Village, IA"
42.7886,-91.1059,1828,"Guttenberg, IA"
43.2459,-92.4393,527,"Elma, IA"
41.7665,-93.2827,305,"Mingo, IA"
42.1239,-93.1978,101,"St. Anthony, IA"
41.3796,-91.3486,425,"Conesville, IA"
41.0543,-92.0138,1305,"Maharishi Vedic City, IA"
41.7101,-96.0215,379,"Mondamin, IA"
42.9728,-95.4951,602,"Sutherland, IA"
41.1342,-91.5442,226,"Olds, IA"
43.0137,-95.1886,68,"Rossie, IA"
40.86,-91.3146,921,"Danville, IA"
42.1073,-93.6462,1140,"Gilbert, IA"
43.1781,-93.6926,56,"Hayfield, IA"
42.6748,-93.1298,155,"Geneva, IA"
40.6445,-91.5629,862,"Donnellson, IA"
41.9029,-90.8628,120,"Toronto, IA"
41.6744,-90.3573,943,"Princeton, IA"
42.7313,-91.1579,57,"Osterdock, IA"
42.3575,-94.0535,401,"Lehigh, IA"
42.5098,-94.1751,24223,"Fort Dodge, IA"
42.033,-94.237,784,"Grand Junction, IA"
41.5574,-95.9028,2631,"Missouri Valley, IA"
40.9936,-91.7492,295,"Lockridge, IA"
42.868,-94.184,363,"Livermore, IA"
41.3637,-92.051,109,"Harper, IA"
42.9442,-93.3871,408,"Thornton, IA"
42.98,-93.1871,1008,"Rockwell, IA"
42.315,-92.0033,309,"Brandon, IA"
42.1607,-95.4352,874,"Schleswig, IA"
41.7939,-93.524,812,"Elkhart, IA"
40.6561,-95.2349,178,"Coin, IA"
42.637,-93.2485,56,"Bradford, IA"
42.3624,-90.5422,128,"St. Donatus, IA"
43.3534,-93.2106,260,"Kensett, IA"
41.3065,-95.0843,408,"Lewis, IA"
40.5825,-93.743,44,"Pleasanton, IA"
42.4662,-92.2501,1142,"Elk Run Heights, IA"
42.1589,-93.2972,530,"Zearing, IA"
42.0186,-93.4635,6707,"Nevada, IA"
41.4195,-91.068,26335,"Muscatine, IA"
43.4514,-95.0989,597,"Orleans, IA"
43.2084,-91.296,141,"Waterville, IA"
41.29,-94.5601,610,"Fontanelle, IA"
41.7557,-92.1859,274,"Ladora, IA"
42.2956,-90.6233,248,"La Motte, IA"
40.948,-94.2192,96,"Arispe, IA"
41.8527,-93.9208,1426,"Woodward, IA"
42.1638,-92.026,4907,"Vinton, IA"
41.5833,-92.5274,1409,"Montezuma, IA"
40.649,-92.8432,153,"Exline, IA"
41.6923,-90.5804,856,"Long Grove, IA"
42.8969,-92.8043,1079,"Greene, IA"
41.593,-95.0615,624,"Elk Horn, IA"
43.3908,-95.1389,814,"Okoboji, IA"
42.1141,-91.0903,91,"Center Junction, IA"
43.4181,-95.5365,461,"Ocheyedan, IA"
42.5284,-94.5401,1589,"Manson, IA"
41.5168,-92.0777,1004,"North English, IA"
41.1258,-91.4381,1105,"Winfield, IA"
41.9443,-92.9606,172,"Haverhill, IA"
41.8254,-95.3404,267,"Defiance, IA"
42.3118,-95.2542,953,"Odebolt, IA"
41.0497,-94.824,31,"Carbon, IA"
42.11,-91.3544,300,"Stone City, IA"
42.1827,-94.6921,112,"Lanesboro, IA"
42.3981,-94.6289,2114,"Rockwell City, IA"
41.3998,-92.3546,621,"What Cheer, IA"
41.1919,-95.4268,243,"Macedonia, IA"
40.8918,-92.8191,634,"Moravia, IA"
41.8265,-90.76,410,"Calamus, IA"
42.3394,-96.081,152,"Climbing Hill, IA"
42.0599,-95.2003,423,"Vail, IA"
42.582,-92.8838,1074,"Aplington, IA"
42.2972,-90.6874,92,"Zwingle, IA"
41.8329,-90.8379,731,"Wheatland, IA"
42.8332,-93.0054,70,"Aredale, IA"
42.2435,-93.0625,384,"Union, IA"
40.7347,-91.9605,923,"Keosauqua, IA"
41.1702,-92.9041,132,"Hamilton, IA"
42.8636,-91.8864,55,"Randalia, IA"
41.6043,-93.7127,4953,"Windsor Heights, IA"
42.3439,-95.4732,2066,"Ida Grove, IA"
42.3881,-95.8657,560,"Anthon, IA"
41.5725,-93.6105,481222,"Des Moines, IA"
42.4338,-92.9265,693,"Wellsburg, IA"
43.0897,-94.5513,86,"Cylinder, IA"
42.8767,-94.6222,71,"Plover, IA"
41.5984,-93.8872,20649,"Waukee, IA"
41.9243,-95.8508,208,"Moorhead, IA"
42.3046,-95.0406,1089,"Lake View, IA"
41.6394,-90.5805,6543,"Eldridge, IA"
42.166,-93.503,1286,"Roland, IA"
41.1494,-95.1629,327,"Elliott, IA"
41.7067,-91.6582,3361,"Tiffin, IA"
43.458,-91.8619,242,"Burr Oak, IA"
41.592,-94.8811,782,"Exira, IA"
43.3998,-94.8343,5640,"Estherville, IA"
43.1811,-91.8678,935,"Calmar, IA"
41.0322,-93.4611,207,"Lucas, IA"
40.9822,-91.6818,116,"Rome, IA"
41.5371,-90.4637,438,"Riverdale, IA"
43.1468,-95.1534,10769,"Spencer, IA"
41.6964,-93.0403,15505,"Newton, IA"
40.8777,-91.9472,426,"Birmingham, IA"
41.3709,-93.3862,53,"Sandyville, IA"
41.5569,-91.536,803,"Hills, IA"
43.044,-94.0609,18,"St. Benedict, IA"
43.0645,-95.2838,415,"Royal, IA"
42.78,-92.6681,1372,"Clarksville, IA"
42.2304,-96.0971,219,"Hornick, IA"
41.8753,-91.585,2230,"Ely, IA"
41.5789,-93.0229,155,"Reasnor, IA"
42.4623,-93.8167,7489,"Webster City, IA"
41.8511,-94.0108,120,"Bouton, IA"
41.968,-90.3817,225,"Goose Lake, IA"
42.6803,-91.5349,1233,"Strawberry Point, IA"
41.8927,-91.1488,664,"Stanwood, IA"
40.7077,-93.3689,507,"Allerton, IA"
42.9497,-95.0129,132,"Webb, IA"
43.0136,-94.196,0,"Irvington, IA"
42.0597,-91.0051,518,"Wyoming, IA"
42.3158,-96.3035,386,"Salix, IA"
41.648,-93.4782,18699,"Altoona, IA"
42.6011,-90.9962,371,"Holy Cross, IA"
43.2839,-92.6422,58,"New Haven, IA"
41.8643,-93.6966,323,"Sheldahl, IA"
40.8494,-93.3057,42,"Millerton, IA"
43.1989,-94.2211,507,"Burt, IA"
42.6776,-90.9585,120,"North Buena Vista, IA"
41.6121,-94.0129,3776,"Adel, IA"
41.8914,-93.3961,923,"Maxwell, IA"
42.6593,-93.5012,512,"Dows, IA"
41.4675,-93.3096,73,"Swan, IA"
43.3016,-91.7846,8184,"Decorah, IA"
40.7982,-95.6085,36,"Anderson, IA"
41.7076,-92.5575,269,"Malcom, IA"
42.4798,-91.5915,121,"Masonville, IA"
41.9648,-92.5746,4730,"Tama, IA"
42.7131,-95.4368,969,"Aurelia, IA"
40.8973,-93.7355,116,"Weldon, IA"
42.2364,-95.7216,340,"Danbury, IA"
41.691,-94.3637,1069,"Panora, IA"
40.6731,-94.4121,28,"Maloy, IA"
41.7615,-93.8234,1394,"Granger, IA"
40.7354,-95.1544,81,"Yorktown, IA"
43.2464,-93.1232,369,"Plymouth, IA"
42.6401,-92.0476,1123,"Fairbank, IA"
41.1268,-94.0571,351,"Lorimor, IA"
43.4401,-92.8879,49,"Toeterville, IA"
43.4455,-95.8804,442,"Little Rock, IA"
41.668,-93.3629,2303,"Mitchellville, IA"
43.0253,-92.8082,0,"Roseville, IA"
42.1281,-95.5749,137,"Ricketts, IA"
42.4233,-94.8605,294,"Lytton, IA"
41.7575,-94.0284,346,"Minburn, IA"
41.3629,-93.5652,15447,"Indianola, IA"
40.587,-93.5232,219,"Lineville, IA"
42.2625,-90.4319,2524,"Bellevue, IA"
41.2098,-93.8467,499,"Truro, IA"
41.572,-91.7321,38,"Frytown, IA"
43.1444,-91.9344,323,"Fort Atkinson, IA"
42.0395,-94.0283,2022,"Ogden, IA"
42.811,-96.2666,153,"Brunsville, IA"
40.871,-93.7918,206,"Van Wert, IA"
43.2443,-95.9343,88,"Matlock, IA"
41.6182,-96.012,262,"Modale, IA"
40.6309,-92.9222,340,"Cincinnati, IA"
43.3698,-92.7236,17,"Little Cedar, IA"
40.5808,-95.2215,36,"Blanchard, IA"
42.0935,-92.6791,502,"Garwin, IA"
42.0452,-91.5847,39400,"Marion, IA"
41.2892,-93.4406,767,"Milo, IA"
41.9988,-90.608,496,"Delmar, IA"
41.4897,-93.6913,10896,"Norwalk, IA"
41.5716,-91.1664,308,"Atalissa, IA"
40.8072,-91.1247,28830,"Burlington, IA"
41.14,-95.4309,183,"Henderson, IA"
42.3396,-94.4849,50,"Rinard, IA"
43.4711,-93.6168,70,"Scarville, IA"
42.4191,-92.2143,735,"Gilbertville, IA"
40.7324,-94.9005,405,"New Market, IA"
42.4723,-90.8362,137,"Centralia, IA"
42.5059,-95.4177,418,"Galva, IA"
41.7754,-94.3572,238,"Yale, IA"
43.0648,-93.2785,58,"Burchinal, IA"
43.0666,-91.9342,136,"St. Lucas, IA"
41.3656,-95.858,614,"Crescent, IA"
41.2772,-91.1884,534,"Grandview, IA"
43.1146,-94.6799,3504,"Emmetsburg, IA"
41.3738,-93.7388,466,"Martensdale, IA"
41.6922,-90.5393,2627,"Park View, IA"
41.6011,-90.9137,1833,"Durant, IA"
42.8572,-91.4024,1226,"Elkader, IA"
42.0862,-95.0432,487,"Arcadia, IA"
42.4784,-93.6428,206,"Blairsburg, IA"
42.6717,-95.3045,1936,"Alta, IA"
40.6668,-91.5119,135,"Franklin, IA"
41.5908,-90.8566,195,"Stockton, IA"
42.9599,-94.4457,757,"West Bend, IA"
41.9667,-91.6781,186160,"Cedar Rapids, IA"
43.3832,-94.311,513,"Swea City, IA"
42.8835,-92.3054,201,"Frederika, IA"
40.883,-94.5583,1400,"Lenox, IA"
42.8353,-93.2219,155,"Chapin, IA"
41.0061,-91.9669,11361,"Fairfield, IA"
42.7941,-95.6338,147,"Meriden, IA"
42.6212,-96.2978,950,"Hinton, IA"
43.4618,-92.7011,12,"Meyer, IA"
40.6428,-92.0686,210,"Cantril, IA"
43.3335,-95.1474,3025,"Milford, IA"
42.8148,-95.9725,1641,"Remsen, IA"
40.4095,-91.403,12866,"Keokuk, IA"
42.0929,-91.8712,965,"Shellsburg, IA"
42.5666,-92.6233,495,"New Hartford, IA"
42.9237,-93.614,131,"Goodell, IA"
43.1173,-92.4155,138,"North Washington, IA"
43.2369,-94.0412,452,"Titonka, IA"
41.4379,-92.1715,70,"Webster, IA"
43.2208,-94.3255,140,"Lone Rock, IA"
42.0699,-94.8647,9758,"Carroll, IA"
42.6387,-91.201,381,"Colesburg, IA"
42.6582,-94.8978,67,"Varina, IA"
41.1857,-91.996,565,"Richland, IA"
40.7459,-95.6443,1037,"Sidney, IA"
41.2922,-92.6403,12636,"Oskaloosa, IA"
43.3489,-95.1632,289,"West Okoboji, IA"
42.8129,-94.5313,549,"Rolfe, IA"
41.1472,-91.8597,103,"Pleasant Plain, IA"
41.086,-92.5303,98,"Chillicothe, IA"
41.7961,-92.0675,2451,"Marengo, IA"
42.9765,-93.3154,158,"Swaledale, IA"
41.3202,-92.4641,165,"Rose Hill, IA"
41.7902,-95.2068,318,"Irwin, IA"
43.0748,-96.1707,7150,"Sioux Center, IA"
42.3018,-91.0047,2285,"Cascade, IA"
42.8498,-92.0971,1993,"Sumner, IA"
41.2884,-95.9171,3787,"Carter Lake, IA"
41.4122,-93.65,65,"Spring Hill, IA"
41.294,-91.465,47,"Cotter, IA"
42.9176,-95.3425,310,"Peterson, IA"
43.0015,-96.4829,2491,"Hawarden, IA"
42.82,-96.0582,106,"Oyens, IA"
41.5206,-93.9453,1131,"Van Meter, IA"
40.879,-95.4275,69,"Imogene, IA"
43.257,-93.6365,3909,"Forest City, IA"
41.9205,-92.3945,251,"Chelsea, IA"
43.4806,-93.9202,211,"Rake, IA"
42.2672,-95.0927,767,"Wall Lake, IA"
42.8268,-96.5571,1461,"Akron, IA"
41.3922,-95.3637,195,"Hancock, IA"
41.9977,-91.1417,689,"Olin, IA"
43.2371,-94.7504,811,"Graettinger, IA"
42.9501,-92.5417,1598,"Nashua, IA"
41.5116,-93.4949,4339,"Carlisle, IA"
43.1275,-92.9046,348,"Rudd, IA"
40.7424,-93.8327,182,"Decatur City, IA"
40.9536,-94.4611,26,"Kent, IA"
42.8929,-93.2087,1118,"Sheffield, IA"
42.1736,-94.1061,190,"Boxholm, IA"
42.5518,-93.0528,1525,"Ackley, IA"
41.3457,-94.0137,5127,"Winterset, IA"
42.49,-96.0679,1613,"Moville, IA"
42.7319,-93.7297,2564,"Clarion, IA"
41.1116,-95.6381,245,"Silver City, IA"
41.6496,-95.3268,4717,"Harlan, IA"
42.7203,-96.2523,738,"Merrill, IA"
40.7574,-93.3174,1607,"Corydon, IA"
42.2037,-91.5246,1280,"Central City, IA"
41.7861,-92.3453,79,"Hartwick, IA"
42.0598,-90.6651,5936,"Maquoketa, IA"
42.9342,-93.7933,607,"Kanawha, IA"
42.5477,-91.1139,414,"New Vienna, IA"
42.1019,-92.8196,128,"Green Mountain, IA"
43.342,-96.0027,1059,"George, IA"
41.2359,-95.4186,813,"Carson, IA"
40.9188,-95.2656,40,"Coburg, IA"
40.8076,-94.0507,15,"Beaconsfield, IA"
42.4892,-93.5411,332,"Williams, IA"
43.2308,-93.9114,211,"Woden, IA"
41.4578,-93.4037,770,"Hartford, IA"
40.9929,-94.7395,1475,"Corning, IA"
40.6712,-92.1621,402,"Milton, IA"
41.9512,-91.5376,293,"Bertram, IA"
43.1283,-93.4621,722,"Ventura, IA"
40.8537,-91.2077,1265,"Beaverdale, IA"
40.8573,-91.8334,282,"Stockport, IA"
41.5837,-92.0046,245,"Parnell, IA"
41.6505,-95.5193,183,"Portsmouth, IA"
42.945,-95.5514,160,"Calumet, IA"
43.0021,-96.0567,6997,"Orange City, IA"
42.8956,-96.3097,91,"Craig, IA"
42.0492,-90.3971,967,"Preston, IA"
42.4111,-92.2685,800,"Washburn, IA"
42.8602,-94.9829,232,"Marathon, IA"
41.1786,-92.2519,107,"Martinsburg, IA"
42.0173,-94.3798,3731,"Jefferson, IA"
40.8438,-92.0764,73,"Douds, IA"
41.1827,-92.9537,67,"Marysville, IA"
41.2322,-95.6062,960,"Treynor, IA"
40.819,-93.9634,216,"Grand River, IA"
43.0878,-93.8865,25,"Hutchins, IA"
40.6632,-94.3403,25,"Delphos, IA"
42.9795,-94.7377,56,"Curlew, IA"
43.3894,-93.9428,893,"Buffalo Center, IA"
43.3606,-91.2254,941,"Lansing, IA"
43.3698,-93.7747,482,"Thompson, IA"
40.979,-93.0508,107,"Melrose, IA"
42.1242,-93.9699,106,"Fraser, IA"
43.1469,-91.7646,792,"Ossian, IA"
40.7984,-92.4815,187,"Drakesville, IA"
41.0109,-93.5963,200,"Woodburn, IA"
41.8464,-94.4303,289,"Bagley, IA"
41.7627,-91.8731,194,"Homestead, IA"
41.7192,-95.3937,120,"Westphalia, IA"
41.0302,-93.7829,4963,"Osceola, IA"
42.0481,-90.3133,438,"Miles, IA"
42.5815,-90.8763,178,"Rickardsville, IA"
43.4498,-92.2841,479,"Lime Springs, IA"
42.6417,-91.8123,123,"Stanley, IA"
41.5154,-94.2276,575,"Dexter, IA"
42.3168,-95.6003,690,"Battle Creek, IA"
41.3179,-92.9227,243,"Harvey, IA"
41.3188,-93.1024,7212,"Knoxville, IA"
41.8519,-94.5578,454,"Bayard, IA"
42.6176,-91.9059,826,"Hazleton, IA"
42.9037,-91.151,41,"Clayton, IA"
42.3944,-91.7579,563,"Quasqueton, IA"
43.4833,-92.9501,123,"Mona, IA"
41.9279,-93.1837,304,"Rhodes, IA"
42.4769,-96.1851,962,"Lawton, IA"
42.6664,-93.9026,2943,"Eagle Grove, IA"
42.5119,-90.7796,5586,"Asbury, IA"
40.9583,-92.0502,345,"Libertyville, IA"
43.0443,-91.192,457,"Marquette, IA"
41.8174,-92.4496,356,"Holiday Lake, IA"
43.3735,-93.1085,9,"Bolan, IA"
43.3786,-94.0963,281,"Lakota, IA"
41.7928,-90.2766,4305,"Camanche, IA"
41.8025,-91.8741,390,"Amana, IA"
42.1533,-90.5923,412,"Andrew, IA"
43.2165,-92.0892,271,"Protivin, IA"
42.1642,-94.2551,230,"Paton, IA"
42.1844,-91.7795,2551,"Center Point, IA"
41.0141,-95.2248,5277,"Red Oak, IA"
42.8257,-95.1656,200,"Rembrandt, IA"
42.9551,-91.6357,637,"Elgin, IA"
43.0247,-91.182,844,"McGregor, IA"
42.0383,-94.14,49,"Beaver, IA"
40.7294,-92.8718,5300,"Centerville, IA"
41.5733,-92.1593,153,"Millersburg, IA"
41.928,-95.4943,503,"Dow City, IA"
42.9378,-91.9504,414,"Hawkeye, IA"
43.4435,-95.4371,161,"Harris, IA"
42.2573,-92.0939,146,"Mount Auburn, IA"
42.8616,-95.5447,132,"Larrabee, IA"
42.0664,-90.1765,547,"Sabula, IA"
41.7346,-95.7067,1407,"Woodbine, IA"
42.184,-94.9751,477,"Breda, IA"
41.6492,-92.343,60,"Guernsey, IA"
42.5487,-90.706,103,"Sageville, IA"
41.7762,-95.419,412,"Earling, IA"
42.0732,-90.8386,103,"Baldwin, IA"
